Unnamed: 0,date,1-mo,2-mo,3-mo,6-mo,12-mo,24-mo
178,2020-09-16 00:00:00,0.0586799454809001,,0.0724339606209832,0.0687774523563208,0.0596981735693383,
179,2020-09-17 00:00:00,0.0609931039046214,,0.0739040688487226,0.0704597609341742,0.0610539740520566,
180,2020-09-18 00:00:00,0.0571989213304356,,0.0731843687527549,0.0706957650524374,0.0618073955215234,
181,2020-09-21 00:00:00,0.0658151882048647,,0.0786018151635803,0.0734924961106369,0.0630818952383837,
182,2020-09-22 00:00:00,0.0619768678002145,,0.078954795819375,0.0737910404350812,0.0624743974328811,
183,2020-09-23 00:00:00,0.0745947324404454,,0.0875689747953203,0.079212230990273,0.0677066989669275,
184,2020-09-24 00:00:00,0.072229255269947,,0.0860932946310788,0.0784745627642863,0.065528070530939,
185,2020-09-25 00:00:00,0.0589702400469877,,0.08042196530914,0.0745435781203458,0.0630300482671074,
186,2020-09-28 00:00:00,0.0606861742975331,,0.0799804519063126,0.0732210149402026,0.0618375645374608,
187,2020-09-29 00:00:00,0.0632136234798608,,0.0780154127451185,0.0724470567070885,0.0610349887754059,
188,2020-09-30 00:00:00,0.0606273563883871,,0.0777783812888287,0.071780747639545,0.0605707552470788,
189,2020-10-01 00:00:00,0.0623932092655988,,0.0791072896451784,0.0736493806152045,0.0618520742354852,
190,2020-10-02 00:00:00,0.0623550807044827,,0.0820500745867524,0.0759531798415929,0.0634619855392211,
191,2020-10-05 00:00:00,0.0704539729511357,,0.077160516976883,0.0727382510067264,0.06114026644465,
192,2020-10-06 00:00:00,0.0786410738018094,,0.0799069557170203,0.0746012961995094,0.0627189911048922,
193,2020-10-07 00:00:00,0.0730532842439312,,0.0740132793862825,0.0699709690854472,0.0597802603191591,
194,2020-10-08 00:00:00,0.0638704860457652,,0.0685476116514728,0.066611901207232,0.0578319569039848,
195,2020-10-09 00:00:00,0.055647539619224,,0.0622311044124377,0.0617586764311802,0.0552329523088521,
196,2020-10-12 00:00:00,,,,,,
197,2020-10-13 00:00:00,0.0604071914960287,,0.0627951333654857,0.0608797300457703,0.0544132293998607,
198,2020-10-14 00:00:00,0.062597392333308,,0.0625595859152608,0.0604613297677502,0.0543097020441336,
199,2020-10-15 00:00:00,0.065829797936326,,0.0646924230537523,0.0611923975377793,0.0539556681551335,
200,2020-10-16 00:00:00,0.0640783405615323,,0.0653972971197269,0.0619591693974153,0.0555810501115864,
201,2020-10-19 00:00:00,0.0751944426769919,,0.0727013628862944,0.0669178024346145,0.0592435836314969,
202,2020-10-20 00:00:00,0.075782558446334,,0.0718524134861892,0.0658581771850981,0.0585215422491867,
203,2020-10-21 00:00:00,0.0733269584661939,,0.0699570904207162,0.0642210329401258,0.0573366584923743,
204,2020-10-22 00:00:00,0.0694835890416747,,0.0672589506034094,0.0620277292568862,0.0556371677746222,
205,2020-10-23 00:00:00,0.0659606539844778,,0.0659099995439597,0.0608974515598309,0.0543235406731225,
206,2020-10-26 00:00:00,0.09295595444572,,0.0801015286901461,0.0691239901460619,0.0589784576647378,
207,2020-10-27 00:00:00,0.0956713292985604,,0.0812761611210134,0.0695657674471048,0.0587288792691304,
208,2020-10-28 00:00:00,0.1393646500433177,,0.1076795358705106,0.085626966723721,0.0681311339858003,
209,2020-10-29 00:00:00,0.1130738192484551,,0.0929805797043709,0.0771734605932058,0.0626635706138248,
210,2020-10-30 00:00:00,0.1215359386980026,,0.1007968115714478,0.0816148045699317,0.064636554826053,
211,2020-11-02 00:00:00,0.1151878159402379,,0.0929865571339725,0.0760733493539111,0.0609253557812096,
212,2020-11-03 00:00:00,0.1010686684875977,,0.0830369256419751,0.0697014207420087,0.0578203202497941,
213,2020-11-04 00:00:00,0.0774556311488509,,0.0700689824000695,0.0622358094971052,0.0535703029350769,
214,2020-11-05 00:00:00,0.0685316278444935,,0.0674948320012887,0.0612953841055544,0.0546425607885946,
215,2020-11-06 00:00:00,0.0540091376043594,,0.0608246056460702,0.0574473117860636,0.0517447530886,
216,2020-11-09 00:00:00,0.056499550948334,,0.0579577163739814,0.054720214527121,0.0495599680774647,
217,2020-11-10 00:00:00,0.0548139077031312,,0.0566805278305887,0.0544004567001675,0.0493051020509045,
218,2020-11-11 00:00:00,,,,,,
219,2020-11-12 00:00:00,0.0584285712146385,,0.0593101362334479,0.0565571579702087,0.0513032154164513,
220,2020-11-13 00:00:00,0.0465422646550954,,0.0530494607948838,0.0525950562664279,0.0488345282273744,
221,2020-11-16 00:00:00,0.0448635079498447,,0.0520103500242838,0.0523747911167506,0.0489127865277465,
222,2020-11-17 00:00:00,0.0462238714110921,,0.0517690595349791,0.0523052216252474,0.0491131587952025,
223,2020-11-18 00:00:00,0.0486878111176247,,0.0543122430711188,0.0542232241807893,0.050302328456998,
224,2020-11-19 00:00:00,0.0463555783285709,,0.0523650228831926,0.0527048027359889,0.0490312209095131,
225,2020-11-20 00:00:00,0.048185312413784,,0.0534761671339575,0.0536641412748509,0.0499248531205182,
226,2020-11-23 00:00:00,0.0454817634503375,,0.0515588300197185,0.0522014678788277,0.0490808933472474,
227,2020-11-24 00:00:00,0.0421369928948062,,0.0493487887105999,0.050471127243542,0.0476962945638282,
228,2020-11-25 00:00:00,0.0404294070783014,,0.0477674520428979,0.0495075509899361,0.0471826542721038,
229,2020-11-27 00:00:00,0.0382340951338278,,0.0480683601999543,0.049522909919992,0.0472068375605087,
230,2020-11-30 00:00:00,0.0390036784923432,,0.0480260786668256,0.0495109207908857,0.0470918816127607,
231,2020-12-01 00:00:00,0.0393264670599433,,0.0483981994143985,0.0497966380247004,0.0472917748370052,
232,2020-12-02 00:00:00,0.0402151307665262,,0.0483985492368891,0.0498394850800282,0.0474691933919793,
233,2020-12-03 00:00:00,0.0418426749601182,,0.0489513389072855,0.0502239933202748,0.0474535884995591,
234,2020-12-04 00:00:00,0.0347600200825592,,0.0464998345027272,0.0486494312633414,0.0468967534547491,
235,2020-12-07 00:00:00,0.0378398330676509,,0.0474901559040204,0.049532636678105,0.04754729140868,
236,2020-12-08 00:00:00,0.0383449261851556,,0.0452636025999091,0.0481131739547709,0.0468297613103095,
237,2020-12-09 00:00:00,0.042479949380315,,0.0476917405823887,0.0497164219622708,0.0478128586334353,
238,2020-12-10 00:00:00,0.0441687701425965,,0.0487468633879356,0.0507140549295598,0.0485383110239999,
239,2020-12-11 00:00:00,0.0472757259908927,,0.0524656836768486,0.052853811054942,0.0498576337922227,
240,2020-12-14 00:00:00,0.0509693929752343,,0.055459312393562,0.0548136063981264,0.0514407423365691,
241,2020-12-15 00:00:00,0.0452151600381742,,0.0514724952241011,0.0521375308472937,0.0497711444787133,
242,2020-12-16 00:00:00,0.0434313701748617,,0.0496818845633863,0.0510339352146273,0.0489844196242969,
243,2020-12-17 00:00:00,0.0409546036681437,,0.0482407679703809,0.0500344148658779,0.0483836262495752,
244,2020-12-18 00:00:00,0.0400475828883669,,0.0490609110313322,0.0503901609993387,0.0486979840568637,
245,2020-12-21 00:00:00,0.0520219107471719,,0.0571856744929377,0.0551205747387999,0.0510732699733128,
246,2020-12-22 00:00:00,0.0491079833872004,,0.0554664856943717,0.0546197797133395,0.0509399622201858,
247,2020-12-23 00:00:00,0.0443447489851823,,0.0508459718413014,0.0516296003346052,0.0490437478532112,
248,2020-12-24 00:00:00,0.0392863351410678,,0.0483188348385496,0.0500572871074787,0.0481557298601665,
249,2020-12-28 00:00:00,0.0398454203661401,,0.0481637932696958,0.0497651046399067,0.0475483679051612,
250,2020-12-29 00:00:00,0.0462527207348983,,0.0526262675157708,0.053034701910399,0.0498974329251791,
251,2020-12-30 00:00:00,0.0440163152132158,,0.0492928577138401,0.0508307667102912,0.048313203927642,
252,2020-12-31 00:00:00,0.0435045261029175,,0.0486610757747834,0.0502043391357602,0.0519940287591612,
0,2021-01-04 00:00:00,0.0586629343144924,,0.0589299560183205,0.0569042176565219,0.0515380312032376,
1,2021-01-05 00:00:00,0.0530999477485236,,0.0548600990429114,0.0542515074467189,0.0500874400898149,
2,2021-01-06 00:00:00,0.0564278635675222,,0.0555532108955587,0.0541764893188704,0.0609121592541639,
3,2021-01-07 00:00:00,0.0432216431133102,,0.0484898783653579,0.0497668441095056,0.0467292316308301,
4,2021-01-08 00:00:00,0.0397069836860123,,0.0474264530871151,0.0492002064112232,0.0467340704713525,
5,2021-01-11 00:00:00,0.0506436679059501,,0.0544991745900182,0.0544586029950676,0.0517796635957888,
6,2021-01-12 00:00:00,0.0460226621782392,,0.0514344683752297,0.0523783124472409,0.0547998351891843,
7,2021-01-13 00:00:00,0.0431658249181214,,0.0499155541521134,0.0515301286524082,0.048443071715628,
8,2021-01-14 00:00:00,0.0470856390015493,,0.0523490111804054,0.0533978919209427,0.0497773614977557,
9,2021-01-15 00:00:00,0.0485894639535142,,0.0548423633797893,0.0551873649588171,0.051106272635924,
10,2021-01-19 00:00:00,0.0452772392052414,,0.0533982934166104,0.0540333218602727,0.0501125028792886,
11,2021-01-20 00:00:00,0.0395800567955172,,0.0498468431371659,0.0514968929342675,0.0483935666515737,
12,2021-01-21 00:00:00,0.0388359106272115,,0.0497781820053311,0.0519714728387149,0.0490878983076074,
13,2021-01-22 00:00:00,0.039011073884446,,0.0505654981031239,0.0528889243037306,0.0499828040578669,
14,2021-01-25 00:00:00,0.0452303164826423,,0.0547699545080928,0.0555236128403612,0.0515570671264208,
15,2021-01-26 00:00:00,0.0473152282126135,,0.0563003082465631,0.0568441368424598,0.052501014851409,
16,2021-01-27 00:00:00,0.0851433766431035,,0.0793709183488697,0.0722767982232973,0.0628384090569215,
17,2021-01-28 00:00:00,0.0735536540336343,,0.0731421372109517,0.0678392674586705,0.059105464888542,
18,2021-01-29 00:00:00,0.0843401448795783,,0.0822814281191685,0.0734524878361887,0.0622344703783537,
19,2021-02-01 00:00:00,0.0695329236052341,,0.0740587174430328,0.0687524281898758,0.0595740207279582,
20,2021-02-02 00:00:00,0.0562624895205274,,0.0645041350386091,0.0629369512400007,0.0562681127861119,
21,2021-02-03 00:00:00,0.0484648814818099,,0.0586952820055636,0.0594935023891199,0.0544178920284118,
22,2021-02-04 00:00:00,0.0415958083363993,,0.0537463033985056,0.0562978379196107,0.0527701466313245,
23,2021-02-05 00:00:00,0.0374976296609151,,0.0528618373553378,0.0562856767594116,0.0532958423840565,
24,2021-02-08 00:00:00,0.0388074252264993,,0.0528601646248416,0.0559567779669715,0.0526855549504691,
25,2021-02-09 00:00:00,0.0403753275390603,,0.0540879925123905,0.0572087714233351,0.0535437181791586,
26,2021-02-10 00:00:00,0.0429863942459699,,0.0557675022728258,0.0587223431343719,0.0548340235135659,
27,2021-02-11 00:00:00,0.039598182412494,,0.0543024885308673,0.0580438615406331,0.0544972332900083,
28,2021-02-12 00:00:00,0.0344234139107389,,0.0512619448612845,0.0562019288705463,0.0533445049857601,
29,2021-02-16 00:00:00,0.0390206176482734,,0.0538213196806914,0.0585064704732262,0.055605324576933,
30,2021-02-17 00:00:00,0.0391108383615398,,0.0537418586151452,0.0585552575668012,0.0557916372935289,
31,2021-02-18 00:00:00,0.0432700625001545,,0.0558952838487758,0.0603898073433099,0.0562320547380813,
32,2021-02-19 00:00:00,0.0403971683266738,,0.0539582360872671,0.0590687549683338,0.055767141112371,
33,2021-02-22 00:00:00,0.047702314200442,,0.0581496767964071,0.0617236856314665,0.0570874815423963,
34,2021-02-23 00:00:00,0.0458678666938374,,0.0553739028707849,0.0595504901930996,0.0556998303189874,
35,2021-02-24 00:00:00,0.0406193467981523,,0.0512699242229467,0.0563095174865611,0.0536778972174057,
36,2021-02-25 00:00:00,0.07256722773361,,0.0701491238821767,0.0674639207751233,0.0594452883213215,
37,2021-02-26 00:00:00,0.060697714569107,,0.0630293147248796,0.0630008233564082,0.0571381393140457,
38,2021-03-01 00:00:00,0.0454617707558476,,0.0533125087311929,0.0560214110532332,0.0530429625366654,
39,2021-03-02 00:00:00,0.0507440080761228,,0.0559078447511906,0.0582142733778623,0.0545771888187469,
40,2021-03-03 00:00:00,0.0597385673720448,,0.0610695811864002,0.0613083831044808,0.0562472434933785,
41,2021-03-04 00:00:00,0.070378179173106,,0.0670952006567819,0.0645442543745114,0.057901935565762,
42,2021-03-05 00:00:00,0.0509422999155157,,0.0578462408393014,0.0578434531411147,0.0533507521281829,
43,2021-03-08 00:00:00,0.0570621965371241,,0.0599839804961275,0.0587768923153408,0.0535757121220043,
44,2021-03-09 00:00:00,0.0493229648389742,,0.0554877207570425,0.0561034525812618,0.0522372343123637,
45,2021-03-10 00:00:00,0.0452436494727211,,0.0536591106997866,0.0550663475802057,0.0517106718438765,
46,2021-03-11 00:00:00,0.0416256991959635,,0.0509826549680727,0.0531873289529329,0.0506060151263081,
