"date","Skewness","Moving average"
2020-07-17,0.00732804540833965,-0.315156164083245
2020-07-20,0.046817661450347,-0.31527893596845
2020-07-21,-0.0460117399396858,-0.315433464290392
2020-07-22,-0.125949071622768,-0.315660969260175
2020-07-23,-0.0492089247870612,-0.316412042267712
2020-07-24,0.0326255754262855,-0.316354793744745
2020-07-27,0.394484363215262,-0.314566612488952
2020-07-28,0.325989479812162,-0.313800101261174
2020-07-29,0.411559394174137,-0.309870421254466
2020-07-30,0.231000350941173,-0.305754482640017
2020-07-31,0.25970421573874,-0.301209270137129
2020-08-03,0.321238387862007,-0.29667033979593
2020-08-04,-0.062562846185,-0.294186082906293
2020-08-05,0.325981575130146,-0.289436166942516
2020-08-06,0.368021427957415,-0.285268053222264
2020-08-07,0.506660016581966,-0.280241457931698
2020-08-10,0.826736922607088,-0.273816624490443
2020-08-11,0.965076326537377,-0.266874018015776
2020-08-12,0.911500104846773,-0.260502437610057
2020-08-13,0.765448719267167,-0.255370512639477
2020-08-14,0.752750682027346,-0.250691946339709
2020-08-17,0.453592225014176,-0.247042797603453
2020-08-18,0.583924178376775,-0.242949072363637
2020-08-19,0.844442889710843,-0.237687245840146
2020-08-20,0.816619021155024,-0.231897600500531
2020-08-21,0.853103179683177,-0.226246429570754
2020-08-24,0.964616069508589,-0.220499737374434
2020-08-25,0.886140936062182,-0.21490402353021
2020-08-26,0.710701548957552,-0.210768824662056
